iso3,year,gdppc_ppp
ZAF,2010,14164.9958363115
ZMB,2010,3266.50749293828
ZWE,2010,3885.39378454343
ABW,2011,34837.9402869986
AFE,2011,4042.84247175787
AFG,2011,2757.05258747725
AFW,2011,5691.70513839694
AGO,2011,11037.6388778577
ALB,2011,12153.1140578808
AND,2011,60470.4662377044
ARB,2011,15896.5397455117
ARE,2011,73190.3973792075
ARG,2011,29425.7593876084
ARM,2011,10990.177099035
ATG,2011,25023.9174488179
AUS,2011,53257.0473237603
AUT,2011,61272.2584397775
AZE,2011,19358.0778100345
BDI,2011,994.691231245018
BEL,2011,56585.3025000677
BEN,2011,2732.01249647957
BFA,2011,1939.86659989406
BGD,2011,4352.42643359325
BGR,2011,22321.1253679157
BHR,2011,53132.3284162611
BHS,2011,32535.6625139135
BIH,2011,12487.7008428301
BLR,2011,25404.7566082412
BLZ,2011,11641.7717375703
BMU,2011,101989.927295974
BOL,2011,9554.44502529396
BRA,2011,18627.8104527933
BRB,2011,22102.4817004397
BRN,2011,90279.6634042123
BTN,2011,10714.686566371
BWA,2011,15236.7188843522
CAF,2011,1517.14839091011
CAN,2011,53681.1296700569
CEB,2011,29053.1410411621
CHE,2011,74800.8886353533
CHL,2011,25366.2690249825
CHN,2011,11405.0172845617
CIV,2011,4017.40782040208
CMR,2011,4307.85195558527
COD,2011,1205.73984565432
COG,2011,8492.42098392103
COL,2011,14852.3699513061
COM,2011,3227.21653582919
CPV,2011,7325.78441834692
CRI,2011,19254.9142153099
CSS,2011,24001.2271122678
CUW,2011,32704.3556352667
CYM,2011,75094.8308085917
CYP,2011,41212.859375
CZE,2011,39708.1626280195
DEU,2011,57858.4222602355
DMA,2011,17475.0411061698
DNK,2011,60729.0557255127
DOM,2011,15258.0858148503
DZA,2011,14641.9640935685
EAP,2011,10666.0129785643
EAR,2011,8455.27831338001
EAS,2011,14359.678331653
ECA,2011,17224.2732237076
ECS,2011,37348.5831797734
ECU,2011,12449.0785549218
EGY,2011,13082.4263680701
EMU,2011,50060.1981414589
ESP,2011,42271.8346788238
EST,2011,32456.1208864878
ETH,2011,1492.5339647204
EUU,2011,46205.2085460232
FCS,2011,6318.86185108577
FIN,2011,55053.3906850323
FJI,2011,10020.6957855059
FRA,2011,50085.6829779109
FRO,2011,53440.3360261046
FSM,2011,3901.67577698307
GAB,2011,19153.0878201525
GBR,2011,46949.0207981339
GEO,2011,12288.6828861156
GHA,2011,5005.36732498187
GIN,2011,2673.40873029955
GMB,2011,2519.83983255672
GNB,2011,2278.40566106623
GNQ,2011,34341.9342607505
GRC,2011,33906.4917435676
GRD,2011,13397.8500405513
GRL,2011,61170.9203658321
GTM,2011,10032.088632465
GUY,2011,10958.8598838438
HIC,2011,48491.0636383668
HKG,2011,58672.8294901182
HND,2011,5488.43371596332
HPC,2011,2679.72116452844
HRV,2011,28769.3294749331
HTI,2011,3330.99820416355
HUN,2011,28415.1173442897
IBD,2011,11948.0623005195
IBT,2011,10018.8739757768
IDA,2011,4163.99440539807
IDB,2011,5719.5477274322
IDN,2011,9274.96955181702
IDX,2011,3319.97423762262
IND,2011,5249.54925694026
IRL,2011,59899.917652844
IRN,2011,15947.766097961
IRQ,2011,12267.5848940673
ISL,2011,56813.742648754
ISR,2011,39075.375376272
ITA,2011,49473.0149235634
JAM,2011,9932.48380946963
JOR,2011,10977.4820450868
JPN,2011,40967.3431400832
KAZ,2011,27946.1603432944
KEN,2011,4307.10611556858
KGZ,2011,5092.85165751678
KHM,2011,3921.97911563308
KIR,2011,2150.38301837654
KNA,2011,25380.0087348215
KOR,2011,40719.2273771671
KWT,2011,64844.5019019408
LAC,2011,17610.0331633001
LAO,2011,5266.87866924206
LBN,2011,17353.1960845294
LBR,2011,1601.03374045996
LBY,2011,10741.9206751908
LCA,2011,21637.8686925992
LCN,2011,18151.8345278753
LDC,2011,3056.23880519937
LIC,2011,2705.91642669203
LKA,2011,10618.4926000405
LMC,2011,5746.06732125262
LMY,2011,9164.42860437342
LSO,2011,2749.31958166573
LTE,2011,15113.7976400253
LTU,2011,29240.7487851392
LUX,2011,129885.369760706
LVA,2011,25308.7322074626
MAC,2011,155385.324208541
MAR,2011,7503.79296875
MDA,2011,10217.3087761255
MDG,2011,1614.55137773785
MDV,2011,17581.7676697752
MEA,2011,12850.9829506654
MEX,2011,20457.6001664624
MHL,2011,4259.11601606604
MIC,2011,9733.00899592607
MKD,2011,17201.3074960957
MLI,2011,2623.34627008963
MLT,2011,37739.4436925333
MMR,2011,4078.61220919965
MNA,2011,8967.41983587631
MNE,2011,20110.5703706069
MNG,2011,10960.0959283864
MOZ,2011,1275.52959822581
MRT,2011,5653.21719956693
MUS,2011,19790.5300586052
MWI,2011,1533.22889572405
MYS,2011,24115.8181203958
NAC,2011,59602.1365034568
NAM,2011,10965.2729759535
NER,2011,1318.10130997844
NGA,2011,8153.53178680367
NIC,2011,5976.25284495841
NLD,2011,62318.1416226231
NOR,2011,83092.4342216441
NPL,2011,3176.65040602417
NRU,2011,7881.13125592445
NZL,2011,41814.8851834052
OED,2011,44837.8963217335
OMN,2011,44440.3092616125
OSS,2011,20380.3634956804
PAK,2011,4246.06710882497
PAN,2011,24999.4605922405
PER,2011,12726.5999815198
PHL,2011,6388.31296959977
PLW,2011,17670.9138744537
PNG,2011,3514.83277391807
POL,2011,28521.6612623568
PRE,2011,4606.71107326448
PRI,2011,40972.5364074959
PRT,2011,36127.2949766154
PRY,2011,13109.4665717904
PSE,2011,5805.32115329251
PSS,2011,6353.38836493369
PST,2011,49736.6833384161
QAT,2011,145590.759374614
ROU,2011,26150.8560702105
RUS,2011,34444.64453125
RWA,2011,1874.21498172873
SAS,2011,5199.39828023848
SAU,2011,58645.4459416531
SDN,2011,4467.6259765625
SEN,2011,3362.87940537332
SGP,2011,99296.7561111269
SLB,2011,2777.47851512924
SLE,2011,2590.52839483651
SLV,2011,8943.06191543327
SMR,2011,64214.1187563371
SOM,2011,1054.36214979106
SRB,2011,17986.6586186398
SSA,2011,5078.36737266493
SSF,2011,4716.82196328525
SST,2011,19400.0930871394
STP,2011,4876.47315792145
SUR,2011,23829.5332856393
SVK,2011,30481.377866428
SVN,2011,38226.1255489903
SWE,2011,57340.5039813247
SWZ,2011,8350.89190932865
SXM,2011,53786.2462000327
SYC,2011,24406.4129764105
SYR,2011,9648.82426718361
TCA,2011,17147.424764127
TCD,2011,2741.07083398912
TEA,2011,10788.8043280723
TEC,2011,24326.8690488352
TGO,2011,2111.47483429916
THA,2011,16766.3477057883
TJK,2011,2572.48074895498
TKM,2011,9929.68934634645
TLA,2011,18056.5834827288
TLS,2011,4189.79980348341
TMN,2011,8989.2035290479
TON,2011,5847.44389420769
TSA,2011,5199.39828023848
TSS,2011,4716.82196328525
TTO,2011,34769.7620251376
TUN,2011,12068.7136257667
TUR,2011,21760.4291923634
TUV,2011,3687.43927331262
TZA,2011,2779.70776367188
UGA,2011,2384.4653273154
UKR,2011,17783.95703125
UMC,2011,13710.9414433884
URY,2011,26099.3215293803
USA,2011,60245.4843994565
UZB,2011,6100.25100998284
VCT,2011,13168.8964291743
VIR,2011,54443.0686942498
VNM,2011,7652.61895672271
VUT,2011,3390.96103912602
WLD,2011,16479.4887946509
WSM,2011,6616.7710962495
XKX,2011,8359.93621479336
ZAF,2011,14434.2611456048
ZMB,2011,3335.64339500657
ZWE,2011,4358.92582649309
ABW,2012,33972.3401082566
AFE,2012,4061.64163525859
AFG,2012,2985.31914452845
AFW,2012,5816.27571540301
AGO,2012,11519.9933863364
ALB,2012,12463.5700560026
AND,2012,58172.1323929474
ARB,2012,16141.5972975632
ARE,2012,73644.0532143257
ARG,2012,28825.9666865361
ARM,2012,11796.2741177994
ATG,2012,25592.9066121735
AUS,2012,54403.8836902433
AUT,2012,61376.7207131054
AZE,2012,19523.3737161356
BDI,2012,1002.27452805218
BEL,2012,56356.8251292135
BEN,2012,2779.7264808532
BFA,2012,2003.6646118745
BGD,2012,4592.04840919812
BGR,2012,22618.9040490702
BHR,2012,54516.8406594787
BHS,2012,33667.5547098911
BIH,2012,12626.9786875839
BLR,2012,25879.1319400701
BLZ,2012,11843.4153404212
BMU,2012,96711.0739703323
BOL,2012,9884.46163420335
BRA,2012,18832.2195524356
BRB,2012,21286.3318932135
BRN,2012,89718.4636049982
BTN,2012,11143.9445354588
BWA,2012,14957.6189142932
CAF,2012,1577.98053252253
CAN,2012,54034.8034751988
CEB,2012,29385.8411072238
CHE,2012,74883.6158924249
CHL,2012,26670.4971338402
CHN,2012,12217.8543175465
CIV,2012,4234.18055593319
CMR,2012,4382.11120797355
COD,2012,1267.23827814087
COG,2012,9079.68656400891
COL,2012,15279.4790008058
COM,2012,3263.16316392712
CPV,2012,7397.82220702474
CRI,2012,19960.7933253035
CSS,2012,24894.4243263693
CUW,2012,32320.8769567577
CYM,2012,73982.6776694492
CYP,2012,39190.3828125
CZE,2012,39347.0492956846
DEU,2012,58017.5855783147
DMA,2012,17431.1288003063
DNK,2012,60497.6919146995
DOM,2012,15487.2776356321
DZA,2012,14697.5396133853
EAP,2012,11359.0367912208
EAR,2012,8674.24262047591
EAS,2012,15050.3477434872
ECA,2012,17660.373793745
ECS,2012,37472.3572532191
ECU,2012,12961.0267423765
EGY,2012,13076.8052395914
EMU,2012,49446.674183747
ESP,2012,41034.0481566356
EST,2012,33768.572369804
ETH,2012,1576.76875736149
EUU,2012,45787.932620273
FCS,2012,6409.14325666909
FIN,2012,53957.6680986279
FJI,2012,10140.6936395636
FRA,2012,49935.6269081617
FRO,2012,57523.3238940741
FSM,2012,3828.74704775533
GAB,2012,19450.4027067379
GBR,2012,47328.2100308702
GEO,2012,13193.9596974054
GHA,2012,5339.71321903045
GIN,2012,2762.90350938513
GMB,2012,2574.93509664061
GNB,2012,2180.60762289148
GNQ,2012,35711.4919273537
GRC,2012,31250.2268565956
GRD,2012,13161.3955324377
GRL,2012,62111.1033086807
GTM,2012,10126.8283621986
GUY,2012,11534.9985588659
HIC,2012,48959.6687017302
HKG,2012,59015.3332811946
HND,2012,5600.6077605497
HPC,2012,2711.73890312719
HRV,2012,28259.3454882464
HTI,2012,3296.24782448974
HUN,2012,28179.656464434
IBD,2012,12418.8508843242
IBT,2012,10369.5500588851
IDA,2012,4220.14391730588
IDB,2012,5841.49480690444
IDN,2012,9708.61182531081
IDX,2012,3338.41314039424
IND,2012,5460.43768570052
IRL,2012,59405.0460751524
IRN,2012,15159.2948206531
IRQ,2012,13357.0143882353
ISL,2012,57173.0434212296
ISR,2012,39299.3515506546
ITA,2012,47795.9579360541
JAM,2012,9829.03510015044
JOR,2012,11086.0299443995
JPN,2012,41596.9238038796
KAZ,2012,28881.2417563728
KEN,2012,4387.93790075409
KGZ,2012,4993.39431683528
KHM,2012,4159.16354123446
KIR,2012,2242.01379114528
KNA,2012,25114.0572603244
KOR,2012,41537.6728611117
KWT,2012,64908.262639237
LAC,2012,17842.8546285459
LAO,2012,5608.96956337059
LBN,2012,17323.3013764282
LBR,2012,1668.97289588776
LBY,2012,20601.0026641
LCA,2012,21515.89963362
LCN,2012,18434.9424879763
LDC,2012,3134.14485975635
LIC,2012,2496.4561984468
LKA,2012,11447.6937738135
LMC,2012,5944.46327437976
LMY,2012,9500.78675497314
LSO,2012,2894.22705048142
LTE,2012,15847.4359525401
LTU,2012,30920.330402208
LUX,2012,128895.405145048
LVA,2012,27496.5454583635
MAC,2012,164239.261923457
MAR,2012,7628.64404296875
MDA,2012,10158.3854676883
MDG,2012,1617.79082882481
MDV,2012,17390.1474995422
MEA,2012,12973.5733147368
MEX,2012,20898.9357195292
MHL,2012,4244.04434413749
MIC,2012,10120.5725253147
MKD,2012,17190.0669173829
MLI,2012,2520.52931087437
MLT,2012,38935.700353788
MMR,2012,4340.99945069174
MNA,2012,8965.99659380495
MNE,2012,19576.4932347548
MNG,2012,12078.9185320062
MOZ,2012,1338.51594866104
MRT,2012,5716.25195328296
MUS,2012,20425.707017688
MWI,2012,1518.14803849238
MYS,2012,25006.3587781537
NAC,2012,60435.0747551988
NAM,2012,11266.6089486464
NER,2012,1403.18971067857
NGA,2012,8265.9055121162
NIC,2012,6275.7876907774
NLD,2012,61480.8126014961
NOR,2012,84237.1495663816
NPL,2012,3316.50073452021
NRU,2012,9639.56633771324
NZL,2012,42570.3332823343
OED,2012,45146.1602478402
OMN,2012,41964.0828578552
OSS,2012,20463.8716583833
PAK,2012,4292.02110293486
PAN,2012,26926.8852947452
PER,2012,13395.3993805891
PHL,2012,6697.55620962768
PLW,2012,18279.8892705019
PNG,2012,3577.4517726759
POL,2012,28952.9157305301
PRE,2012,4704.96477071245
PRI,2012,41347.4542013586
PRT,2012,34804.6333340481
PRY,2012,12834.8015915131
PSE,2012,6009.10925822042
PSS,2012,6337.90322264197
PST,2012,50035.000326229
QAT,2012,143830.55475292
ROU,2012,26767.5666532405
RUS,2012,35740.69921875
RWA,2012,1988.01219478847
SAS,2012,5421.16973991693
SAU,2012,59471.7001909394
SDN,2012,4145.931640625
SEN,2012,3405.10864460824
SGP,2012,101187.825333454
SLB,2012,2743.45849913875
SLE,2012,2792.92626544926
SLV,2012,9165.42034804478
SMR,2012,58176.3777973964
SOM,2012,1114.80414892809
SRB,2012,17993.8893372708
SSA,2012,5138.78939655495
SSF,2012,4779.45095832875
SST,2012,19654.5527955594
STP,2012,4919.55294386577
SUR,2012,24193.8412373922
SVK,2012,30907.039248956
SVN,2012,37033.7667541886
SWE,2012,56682.0187013753
SWZ,2012,8645.84478287802
SXM,2012,53357.003462797
SYC,2012,24919.955210328
SYR,2012,7144.37244952745
TCA,2012,16024.6915652254
TCD,2012,2886.27474563711
TEA,2012,11489.1889819688
TEC,2012,25013.0503883919
TGO,2012,2186.30951971437
THA,2012,17869.6376607459
TJK,2012,2700.09546037358
TKM,2012,10794.2335233663
TLA,2012,18341.5443171953
TLS,2012,4297.91482204398
TMN,2012,8986.48158861617
TON,2012,5907.26711603507
TSA,2012,5421.16973991693
TSS,2012,4779.45095832874
TTO,2012,36903.6898574094
TUN,2012,12436.3958115735
TUR,2012,22517.7148287875
TUV,2012,3558.15237041254
TZA,2012,2822.4853515625
UGA,2012,2405.09455932767
UKR,2012,17848.740234375
UMC,2012,14318.6512965366
URY,2012,26953.2811065384
USA,2012,61134.530608776
UZB,2012,6435.56467226429
VCT,2012,13397.9632982701
VIR,2012,46422.4151236223
VNM,2012,7979.86828926858
VUT,2012,3350.77088958974
WLD,2012,16784.9491797151
WSM,2012,6311.96070235073
XKX,2012,8431.66232694657
ZAF,2012,14563.7624041032
ZMB,2012,3474.55252844092
ZWE,2012,5003.48706186748
ABW,2013,35621.7848546409
AFE,2013,4125.18256263035
AFG,2013,3046.57993117128
AFW,2013,6001.87015789534
AGO,2013,11626.1877218484
ALB,2013,12873.4832044649
AND,2013,57332.1585611366
ARB,2013,16084.0540746644
ARE,2013,74237.2214478496
ARG,2013,29227.6601818437
ARM,2013,12194.0189523843
ATG,2013,25206.8458285339
AUS,2013,54895.0052588984
AUT,2013,60863.0547666965
AZE,2013,20398.6462250349
BDI,2013,1014.5231007912
BEL,2013,56263.1752679668
BEN,2013,2893.0467015352
BFA,2013,2057.0639319853
BGD,2013,4822.72621378266
BGR,2013,22954.4918743089
BHR,2013,55376.4005147894
BHS,2013,32402.9163503108
BIH,2013,13135.7719791089
BLR,2013,26147.6253584645
BLZ,2013,12064.797259406
BMU,2013,96549.7874807583
BOL,2013,10391.38337536
BRA,2013,19241.5059814525
BRB,2013,20854.5676341718
BRN,2013,86606.6518910199
BTN,2013,11212.479426698
BWA,2013,16369.4252971454
CAF,2013,996.896355923912
CAN,2013,54712.178423981
CEB,2013,29678.3493271629
CHE,2013,75354.1550500884
CHL,2013,27291.3576525957
CHN,2013,13080.8288162668
CIV,2013,4597.18635239866
CMR,2013,4473.57231896434
COD,2013,1342.74156112016
COG,2013,8798.49382506314
COL,2013,15912.2471293239
COM,2013,3337.59859719238
CPV,2013,7440.66242650114
CRI,2013,20232.2670799446
CSS,2013,25222.7295712406
CUW,2013,31753.384552981
CYM,2013,72988.7055776283
CYP,2013,36650.72265625
CZE,2013,39317.5535692377
DEU,2013,58089.1708538296
DJI,2013,4469.07409933135
DMA,2013,17282.6368040368
DNK,2013,61085.0312821103
DOM,2013,16054.7677297656
DZA,2013,14778.1914257233
EAP,2013,12057.7114894969
EAR,2013,8917.86326089082
EAS,2013,15769.1578101278
ECA,2013,18452.5409296681
ECS,2013,37739.5844741677
ECU,2013,13689.1520460125
EGY,2013,13058.0748239258
EMU,2013,49261.8477322625
ESP,2013,40594.914008768
EST,2013,34484.2236457273
ETH,2013,1696.86515591049
EUU,2013,45723.9750484158
FCS,2013,6455.71961967174
FIN,2013,53183.4286685126
FJI,2013,10604.1558725865
FRA,2013,50066.5304324783
FRO,2013,60948.7676649487
FSM,2013,3680.10650035034
GAB,2013,19836.4554852011
GBR,2013,47820.2821627006
GEO,2013,13913.0018245661
GHA,2013,5593.77481886917
GIN,2013,2802.56007024474
GMB,2013,2572.44728941685
GNB,2013,2192.45628322206
GNQ,2013,32894.3693189101
GRC,2013,30762.4432227813
GRD,2013,13386.3189064112
GRL,2013,61659.6415225985
GTM,2013,10297.8395710411
GUY,2013,11896.9069854942
HIC,2013,49441.2127747411
HKG,2013,60601.6097817011
HND,2013,5644.13384802045
HPC,2013,2788.51480778469
HRV,2013,28397.8562080945
HTI,2013,3387.47180169748
HUN,2013,28891.0217544976
IBD,2013,12882.1225215571
IBT,2013,10730.2184727833
IDA,2013,4335.98580479881
IDB,2013,6042.03385913118
IDN,2013,10121.8141535043
IDX,2013,3406.20675919317
IND,2013,5732.24189090876
IRL,2013,60388.9413147986
IRN,2013,14734.740588719
IRQ,2013,13712.9317142992
ISL,2013,58671.930709837
ISR,2013,40148.7774492867
ITA,2013,46833.3615309303
JAM,2013,9839.96506606095
JOR,2013,10799.3538143329
JPN,2013,42492.2439560498
KAZ,2013,30177.4887221736
KEN,2013,4443.371215682
KGZ,2013,5418.54061993935
KHM,2013,4419.3988680186
KIR,2013,2382.37034452158
KNA,2013,26532.1016561725
KOR,2013,42709.9751857887
KWT,2013,62458.8089221249
LAC,2013,18162.5115754918
LAO,2013,5974.47368943414
LBN,2013,16396.4969302163
LBR,2013,1774.5205777394
LBY,2013,16557.500941665
LCA,2013,21029.2888872138
LCN,2013,18767.8746499488
LDC,2013,3238.92379095762
LIC,2013,2414.50064631444
LKA,2013,12249.7223348096
LMC,2013,6183.67583819575
LMY,2013,9872.08804408263
LSO,2013,2914.37515966739
LTE,2013,16549.390178251
LTU,2013,32474.6413533554
LUX,2013,129945.453783621
LVA,2013,28375.1842887263
MAC,2013,174569.523171267
MAR,2013,7839.0322265625
MDA,2013,11080.0634585341
MDG,2013,1610.6023078966
MDV,2013,17986.8907361645
MEA,2013,12954.7561844108
MEX,2013,20805.3480411912
MHL,2013,4469.85358401607
MIC,2013,10537.1162027731
MKD,2013,17758.3012027338
MLI,2013,2528.53006767058
MLT,2013,40919.7945400628
MMR,2013,4666.95376141392
MNA,2013,8889.86942356262
MNE,2013,20201.3754091056
MNG,2013,13210.0945665668
MOZ,2013,1385.83254864214
MRT,2013,5769.72870835599
MUS,2013,21061.0293432869
MWI,2013,1555.50607410511
MYS,2013,25736.3525554142
NAC,2013,61242.5035646543
NAM,2013,11593.5753768689
NER,2013,1423.26169034701
NGA,2013,8581.207822956
NIC,2013,6494.14961103199
NLD,2013,61281.288807752
NOR,2013,84070.4583940478
NPL,2013,3426.5579593796
NRU,2013,9798.48256139004
NZL,2013,43338.4373782961
OED,2013,45604.6500774203
OMN,2013,40854.4853548905
OSS,2013,20434.0465415066
PAK,2013,4407.14705841377
PAN,2013,28135.3278787268
PER,2013,14052.1376191683
PHL,2013,7016.53846470436
PLW,2013,17931.4312359519
PNG,2013,3615.28323843913
POL,2013,29168.624211075
PRE,2013,4833.19169685647
PRI,2013,41556.7852350074
PRT,2013,34651.7719455055
PRY,2013,13700.7030515391
PSE,2013,6142.20204342591
PSS,2013,6481.80346858781
PST,2013,50535.5008140651
QAT,2013,136453.930654184
ROU,2013,26942.0436130341
RUS,2013,36260.06640625
RWA,2013,2032.40480194092
SAS,2013,5690.32664871744
SAU,2013,57998.4644619155
SDN,2013,4130.48583984375
SEN,2013,3385.42590686562
SGP,2013,104359.030680724
SLB,2013,2783.59190841229
SLE,2013,3124.72832450941
SLV,2013,9327.56424468351
SMR,2013,58467.9769550045
SOM,2013,1197.72166459747
SRB,2013,18163.2800557557
SSA,2013,5251.51344059004
SSF,2013,4893.03086171617
SST,2013,19723.9123640346
STP,2013,5072.11200195866
SUR,2013,24624.0219854601
SVK,2013,31090.9880191144
SVN,2013,36678.8746642096
SWE,2013,56843.1649263734
SWZ,2013,8951.05749805891
SXM,2013,52801.4031054792
SYC,2013,24770.6514591794
SYR,2013,5530.97472757035
TCA,2013,15461.873511271
TCD,2013,2864.1130140853
TEA,2013,12195.2458733697
TEC,2013,25605.1860765779
TGO,2013,2254.98838359616
THA,2013,18242.4256715363
TJK,2013,2828.38542075147
TKM,2013,11633.2905987757
TLA,2013,18677.765971933
TLS,2013,4340.27851790544
TMN,2013,8909.01723360065
TON,2013,5951.69432111238
TSA,2013,5690.32664871744
TSS,2013,4893.03086171617
TTO,2013,37994.0686480473
TUN,2013,12587.9950645596
TUR,2013,24117.3121099839
TUV,2013,3690.24204295331
TZA,2013,2924.86328125
UGA,2013,2420.88808087266
UKR,2013,17889.091796875
UMC,2013,14943.7740855267
URY,2013,28119.4833341404
USA,2013,61958.7234416953
UZB,2013,6797.77494784494
VCT,2013,13804.1837951887
VIR,2013,43563.8864931407
VNM,2013,8324.19871250047
VUT,2013,3292.23424552549
WLD,2013,17122.0455272012
WSM,2013,6262.32372017912
XKX,2013,8828.27683251638
ZAF,2013,14681.096638957
ZMB,2013,3535.22449043144
ZWE,2013,5031.68744400391
ABW,2014,35746.8630679768
AFE,2014,4185.23841104229
AFG,2014,3017.94254424696
AFW,2014,6174.70331573076
AGO,2014,11721.664415634
ALB,2014,13366.5595256489
AND,2014,59929.2444670501
ARB,2014,16145.8898464544
ARE,2014,74145.1093706462
ARG,2014,28200.8152571318
ARM,2014,12667.3757330249
ATG,2014,25557.5249124716
AUS,2014,55489.068844146
AUT,2014,60845.6597729815
AZE,2014,20709.201611232
BDI,2014,1022.29153627273
BEL,2014,57002.9092185204
BEN,2014,2987.38236326153
BFA,2014,2083.19844698304
BGD,2014,5068.63965672741
BGR,2014,23455.5804023134
BHR,2014,55065.8189472129
BHS,2014,32712.6356664811
BIH,2014,13458.9083902112
BLR,2014,26564.4347246547
BLZ,2014,12272.2957895446
BMU,2014,93042.2733051033
BOL,2014,10790.8472899414
BRA,2014,19183.1727445223
BRB,2014,20959.9650372142
BRN,2014,83310.6151819533
BTN,2014,11744.5189124825
BWA,2014,17052.1924105361
CAF,2014,1001.85598053496
CAN,2014,55723.4835404159
CEB,2014,30741.1875295978
CHE,2014,76189.6018443969
CHL,2014,27505.0495524158
CHN,2014,13968.581485524
CIV,2014,4907.57450294516
CMR,2014,4588.4864949903
COD,2014,1392.75841334673
COG,2014,9159.25664414045
COL,2014,16480.3631474161
COM,2014,3334.57512780965
CPV,2014,7491.02198228243
CRI,2014,20724.9217693423
CSS,2014,25714.3530662098
CUW,2014,31128.647036239
CYM,2014,73051.8114153598
CYP,2014,36105.05078125
CZE,2014,40158.0164275735
DEU,2014,59108.6977289315
DJI,2014,4705.04926772184
DMA,2014,17520.8546265613
DNK,2014,61552.7997775157
DOM,2014,16993.587444403
DZA,2014,15073.7629403565
EAP,2014,12769.1064142494
